0,3,15,22,29,34,39,47,58,67,68,78,85,86,87,90,95,98,101,105,112,115,116,118,120,131,132,134,138,148,161
0,14.213,70.16,107.31,136.12,153,168.57,189.89,210.86,222.72,223.65,230.55,233.11,233.28,233.5,233.95,232.72,231.62,230.11,227.66,221.34,217.92,216.67,213.84,210.69,190.1,187.8,183,172.75,143.51,90.318
14.213,0,64.814,104.06,134.21,151.51,167.37,189.04,210.22,222.22,223.17,230.28,232.79,232.98,233.19,233.51,232.32,231.21,229.67,227.14,220.77,217.39,216.16,213.31,210.15,189.48,187.18,182.37,172.05,142.56,88.747
70.16,64.814,0,65.716,112.29,135.48,153.36,176.1,198.5,211.4,212.53,220.36,223.02,223.15,223.23,223.26,222.09,220.8,219,216.16,209.64,206.1,204.83,201.78,198.54,177.54,175.08,170.29,159.52,125.3,64.887
107.31,104.06,65.716,0,75.918,111.85,134.56,159.91,183.87,197.55,198.64,207.07,209.99,210.05,210,209.65,209,207.72,205.67,202.68,195.74,192.14,190.71,187.51,184.2,161.56,159.14,153.85,141.76,96.242,66.993
136.12,134.21,112.29,75.918,0,63.344,102.82,137.95,165.32,180.26,181.51,190.61,193.26,193.24,193.24,193.17,192.36,191.35,189.5,186.13,178.67,174.55,173.06,169.87,166.06,140.76,137.49,130.52,113.58,54.082,110.46
153,151.51,135.48,111.85,63.344,0,63.213,116.57,150.64,166.41,167.82,177.74,180,180.17,180.32,180.48,179.17,178.22,176.58,173.56,165.29,160.87,159.35,155.52,151.5,120.59,116.24,106.47,84.134,54.151,133.31
168.57,167.37,153.36,134.56,102.82,63.213,0,85.066,133.78,152.11,153.6,164.19,166.74,166.97,167.12,167.27,165.97,164.6,163.15,160.2,151.19,146.36,144.48,140.43,136.13,92.686,87.057,75.108,50.131,93.853,150.06
189.89,189.04,176.1,159.91,137.95,116.57,85.066,0,94.613,125.51,127.55,141.02,144.59,144.8,145.01,145.22,143.88,142.53,140.36,136.49,124.99,118.02,115.18,108.21,99.719,39.434,36.187,39.775,71.74,133.05,171.31
210.86,210.22,198.5,183.87,165.32,150.64,133.78,94.613,0,68.547,73.259,100.31,108.35,108.86,109.23,109.82,107.43,104.51,99.931,91.962,70.942,57.644,52.754,41.775,32.322,91.199,97.818,109.44,127.9,160.13,192.5
222.72,222.22,211.4,197.55,180.26,166.41,152.11,125.51,68.547,0,9.5942,57.461,69.764,70.554,71.263,72.276,69.049,64.952,58.978,48.499,23.621,31.425,37.224,49.527,63.001,123.8,127.59,134.45,146.95,174.13,204.56
223.65,223.17,212.53,198.64,181.51,167.82,153.6,127.55,73.259,9.5942,0,52.262,65.192,66.053,66.798,67.771,64.58,60.312,54.327,43.36,22.578,35.772,42.021,54.642,67.882,125.75,129.39,136.1,148.44,175.39,205.61
230.55,230.28,220.36,207.07,190.61,177.74,164.19,141.02,100.31,57.461,52.262,0,20.91,22.171,23.227,25.869,22.917,20.478,16.919,24.634,57.504,73.555,78.765,88.555,97.801,138.87,141.83,147.47,158.32,184.15,213.15
233.11,232.79,223.02,209.99,193.26,180,166.74,144.59,108.35,69.764,65.192,20.91,0,6.5025,8.5177,11.986,8.7889,15.769,22.268,37.467,69.736,83.937,88.565,97.254,105.63,142.17,144.92,150.27,160.92,186.33,215.49
233.28,232.98,223.15,210.05,193.24,180.17,166.97,144.8,108.86,70.554,66.053,22.171,6.5025,0,5.9906,10.666,10.269,15.892,22.741,38.315,70.451,84.6,89.202,97.901,106.12,142.34,145.08,150.43,161.08,186.35,215.65
233.5,233.19,223.23,210,193.24,180.32,167.12,145.01,109.23,71.263,66.798,23.227,8.5177,5.9906,0,10.165,11.227,15.83,23.461,38.917,71.082,85.113,89.676,98.248,106.45,142.48,145.24,150.57,161.16,186.39,215.75
233.95,233.51,223.26,209.65,193.17,180.48,167.27,145.22,109.82,72.276,67.771,25.869,11.986,10.666,10.165,0,12.468,16.713,24.368,39.647,71.662,85.757,90.137,98.502,106.68,142.52,145.25,150.68,161.19,186.33,215.68
232.72,232.32,222.09,209,192.36,179.17,165.97,143.88,107.43,69.049,64.58,22.917,8.7889,10.269,11.227,12.468,0,11.734,18.84,35.011,67.817,82.099,86.766,95.552,104.03,141.08,143.83,149.19,159.91,185.21,214.24
231.62,231.21,220.8,207.72,191.35,178.22,164.6,142.53,104.51,64.952,60.312,20.478,15.769,15.892,15.83,16.713,11.734,0,13.891,29.177,62.998,78.079,82.791,91.652,100.45,139.38,142.22,147.84,158.62,184.22,212.86
230.11,229.67,219,205.67,189.5,176.58,163.15,140.36,99.931,58.978,54.327,16.919,22.268,22.741,23.461,24.368,18.84,13.891,0,20.158,55.858,71.799,76.958,86.551,95.728,137.24,140.17,145.74,156.69,182.39,210.93
227.66,227.14,216.16,202.68,186.13,173.56,160.2,136.49,91.962,48.499,43.36,24.634,37.467,38.315,38.917,39.647,35.011,29.177,20.158,0,42.377,60.802,66.64,77.072,87.074,132.99,136.07,141.98,153.4,179.11,208.26
221.34,220.77,209.64,195.74,178.67,165.29,151.19,124.99,70.942,23.621,22.578,57.504,69.736,70.451,71.082,71.662,67.817,62.998,55.858,42.377,0,24.868,32.419,46.661,60.629,120.72,124.62,131.71,144.3,171.17,201.27
217.92,217.39,206.1,192.14,174.55,160.87,146.36,118.02,57.644,31.425,35.772,73.555,83.937,84.6,85.113,85.757,82.099,78.079,71.799,60.802,24.868,0,10.87,27.537,43.435,113.21,117.78,125.86,139,166.9,197.81
216.67,216.16,204.83,190.71,173.06,159.35,144.48,115.18,52.754,37.224,42.021,78.765,88.565,89.202,89.676,90.137,86.766,82.791,76.958,66.64,32.419,10.87,0,20.033,36.643,109.93,114.87,123.61,137.11,165.37,196.48
213.84,213.31,201.78,187.51,169.87,155.52,140.43,108.21,41.775,49.527,54.642,88.555,97.254,97.901,98.248,98.502,95.552,91.652,86.551,77.072,46.661,27.537,20.033,0,20.523,102,107.49,117.41,132.99,162.02,193.31
210.69,210.15,198.54,184.2,166.06,151.5,136.13,99.719,32.322,63.001,67.882,97.801,105.63,106.12,106.45,106.68,104.03,100.45,95.728,87.074,60.629,43.435,36.643,20.523,0,93.022,98.916,109.8,127.79,158.08,190.25
190.1,189.48,177.54,161.56,140.76,120.59,92.686,39.434,91.199,123.8,125.75,138.87,142.17,142.34,142.48,142.52,141.08,139.38,137.24,132.99,120.72,113.21,109.93,102,93.022,0,13.647,37.288,75.799,131.63,169.14
187.8,187.18,175.08,159.14,137.49,116.24,87.057,36.187,97.818,127.59,129.39,141.83,144.92,145.08,145.24,145.25,143.83,142.22,140.17,136.07,124.62,117.78,114.87,107.49,98.916,13.647,0,26.44,67.932,128.27,166.97
183,182.37,170.29,153.85,130.52,106.47,75.108,39.775,109.44,134.45,136.1,147.47,150.27,150.43,150.57,150.68,149.19,147.84,145.74,141.98,131.71,125.86,123.61,117.41,109.8,37.288,26.44,0,49.411,120.73,162.26
172.75,172.05,159.52,141.76,113.58,84.134,50.131,71.74,127.9,146.95,148.44,158.32,160.92,161.08,161.16,161.19,159.91,158.62,156.69,153.4,144.3,139,137.11,132.99,127.79,75.799,67.932,49.411,0,101.12,151.51
143.51,142.56,125.3,96.242,54.082,54.151,93.853,133.05,160.13,174.13,175.39,184.15,186.33,186.35,186.39,186.33,185.21,184.22,182.39,179.11,171.17,166.9,165.37,162.02,158.08,131.63,128.27,120.73,101.12,0,114.27
90.318,88.747,64.887,66.993,110.46,133.31,150.06,171.31,192.5,204.56,205.61,213.15,215.49,215.65,215.75,215.68,214.24,212.86,210.93,208.26,201.27,197.81,196.48,193.31,190.25,169.14,166.97,162.26,151.51,114.27,0
